name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Melbourne,Australia",2012-09-21,18.6,8.1,14.2,18.6,5.8,14,9.1,72.3,0.681,100,8.33,rain,,,,36.2,250.4,1014.5,72.8,17.1,175,15.2,7,,2012-09-21T06:11:08,2012-09-21T18:15:53,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-22,19.1,9.1,13.6,19.1,7.3,13.6,8.3,72.2,0,0,0,,,,,16.6,16.7,1015.8,53.3,16.8,191.4,16.6,8,,2012-09-22T06:09:34,2012-09-22T18:16:45,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-23,17.9,8.1,13.7,17.9,5.8,13.5,4.9,57.9,0.257,100,8.33,rain,,,,53.6,309.4,1007.7,59.1,18,155.1,13.4,6,,2012-09-23T06:08:01,2012-09-23T18:17:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-24,12.8,5.6,9.3,12.8,2.8,7.7,3.6,69.2,0.131,100,4.17,rain,,,,33.3,256,1016.8,67,17.2,192.4,16.8,7,,2012-09-24T06:06:27,2012-09-24T18:18:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-25,16.2,3.5,9.8,16.2,0.9,8.7,4.1,70.2,0,0,0,,,,,18.4,21.1,1020.7,61.6,15.9,221.8,19,7,,2012-09-25T06:04:54,2012-09-25T18:19:19,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-26,20.1,4.5,13.9,20.1,2.1,13,3.5,54.2,0.027,100,4.17,rain,,,,59.4,6,1014.3,76.5,16.9,174.8,15.2,5,,2012-09-26T06:03:21,2012-09-26T18:20:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-27,26,12.1,19.7,26,12.1,19.7,4.8,39.4,0,0,0,,,,,48.2,357.7,1005.3,74.8,16.7,161.4,14.1,5,,2012-09-27T06:01:47,2012-09-27T18:21:04,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-28,18.1,9.1,13,18.1,8,12.9,8.2,73.4,7.403,100,8.33,rain,,,,36.1,318.6,997.5,75,14.7,106.8,9.1,4,,2012-09-28T06:00:15,2012-09-28T18:21:56,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-29,11.1,5,7.9,11.1,0.2,5.2,3,71.9,2.59,100,8.33,rain,,,,38.9,286,1009,62.5,16.9,146.9,12.6,5,,2012-09-29T05:58:42,2012-09-29T18:22:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-09-30,13.6,6.1,9.8,13.6,2.6,8.4,4.8,72.2,0.046,100,4.17,rain,,,,28.6,243.1,1021.9,74.8,17.1,215.8,18.7,8,,2012-09-30T05:57:09,2012-09-30T18:23:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-01,17.1,8.5,11.8,17.1,6.8,11.3,7.7,77.6,0.219,100,4.17,rain,,,,24.2,226.7,1030.5,74.4,17.2,152.9,13.2,5,,2012-10-01T05:55:37,2012-10-01T18:24:35,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-02,22.1,9.4,13.5,22.1,8.2,13.3,9.1,76.8,0,0,0,,,,,21.4,232,1030.5,52.1,16.3,266.9,23,9,,2012-10-02T05:54:05,2012-10-02T18:25:28,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-03,25.5,7.5,16.6,25.5,5.8,16.2,7.3,60.4,0,0,0,,,,,24.1,342.7,1022.6,31.1,15.8,271.8,23.5,9,,2012-10-03T05:52:34,2012-10-03T18:26:22,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,95867099999,95866099999,94865099999,94872099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-04,29.2,12.8,19.6,27.6,12.8,19.3,5.1,47.2,0.035,100,4.17,rain,,,,45.2,323.3,1012.7,14.3,17.9,274.1,23.7,9,,2012-10-04T05:51:03,2012-10-04T18:27:16,0.63,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-05,16.1,9,12.8,16.1,6.6,12.6,7.1,69.2,0,0,0,,,,,25.9,210.1,1017.7,64,14.2,265.1,22.8,9,,2012-10-05T05:49:32,2012-10-05T18:28:10,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-06,12.1,6.1,9.8,12.1,3.1,8.5,6.3,79.3,1.904,100,4.17,rain,,,,25.9,179.2,1017.6,83.4,13.8,138.7,12,6,,2012-10-06T05:48:02,2012-10-06T18:29:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-07,13.7,4.4,9.5,13.7,1.1,8.4,5.7,78.3,0.987,100,8.33,rain,,,,24.1,219.3,1019.5,77.5,17.2,209,17.3,6,,2012-10-07T06:46:32,2012-10-07T19:30:00,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-08,14.4,6.1,10.1,14.4,3.4,9.4,5.6,74.7,0.134,100,8.33,rain,,,,18.5,222.2,1016.5,81.9,18.4,173.4,14.9,5,,2012-10-08T06:45:02,2012-10-08T19:30:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-09,16,4.9,10.4,16,2.5,9.5,5.3,74.2,0.618,100,8.33,rain,,,,24.1,247.7,1013.5,68.6,17.5,235,20.1,9,,2012-10-09T06:43:33,2012-10-09T19:31:51,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-10,14.4,4.6,10.1,14.4,1.8,8.8,4.3,70.5,6.772,100,8.33,rain,,,,20.2,274.8,1010.5,62.9,15.8,237.9,20.5,7,,2012-10-10T06:42:05,2012-10-10T19:32:47,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-11,11.9,5.9,8.9,11.9,2.6,7.4,6.1,83.1,2.847,100,16.67,rain,,,,32.4,189.8,1011.5,81.4,14.8,188.2,16.4,7,,2012-10-11T06:40:37,2012-10-11T19:33:43,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-12,13.1,8.1,10.4,13.1,5.8,9.5,6.4,77.3,0.519,100,4.17,rain,,,,33.5,216.7,1020.1,87.8,15.4,184.1,16,7,,2012-10-12T06:39:10,2012-10-12T19:34:39,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-13,16,9,11.6,16,6.6,11,8.5,82.8,1.383,100,12.5,rain,,,,25.9,239,1022.3,89.6,16.1,264.7,22.8,8,,2012-10-13T06:37:44,2012-10-13T19:35:36,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-14,22.1,5.9,13.6,22.1,2.6,13,7.2,69,0.147,100,4.17,rain,,,,22.3,331.6,1023.1,49.1,18.7,290.4,25.2,9,,2012-10-14T06:36:18,2012-10-14T19:36:34,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-15,26.2,11.6,17.2,26.2,11.6,17.2,7.9,56.5,0,0,0,,,,,51.8,5.6,1017,78,18.7,110.9,9.5,3,,2012-10-15T06:34:53,2012-10-15T19:37:31,0,Partially cloudy,Partly cloudy throughout the day.,wind,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-16,20.1,9.1,13.8,20.1,6.3,13.5,8.7,73.4,2.428,100,4.17,rain,,,,40.7,295.1,1012.6,76.6,13.8,125.4,10.8,6,,2012-10-16T06:33:28,2012-10-16T19:38:29,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-17,15.1,6,11,15.1,3,10,5.5,70.3,0,0,0,,,,,27.7,241.6,1020,65.7,16.3,235.9,20.1,8,,2012-10-17T06:32:05,2012-10-17T19:39:28,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-18,19.8,6.5,13.1,19.8,4.9,12.7,7.8,72.4,0,0,0,,,,,14.8,150.3,1019.4,69.6,14.8,239.5,20.8,8,,2012-10-18T06:30:42,2012-10-18T19:40:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-19,27.1,9,17.1,26.9,7.7,17.1,9.5,64.9,0.805,100,8.33,rain,,,,42.5,349.9,1011.8,43.9,17.8,224.8,19.4,8,,2012-10-19T06:29:20,2012-10-19T19:41:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-20,21.1,11.1,15.2,21.1,11.1,15.2,9.6,70.9,0.171,100,4.17,rain,,,,25.9,230.3,1014,80.9,16.6,215.2,18.6,8,,2012-10-20T06:27:59,2012-10-20T19:42:25,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-21,18,7,12.4,18,4.3,11.9,5.5,65.7,0.323,100,8.33,rain,,,,38,243.7,1017.1,57.8,15.7,271.4,23.3,9,,2012-10-21T06:26:39,2012-10-21T19:43:25,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-22,17.1,6.1,11.5,17.1,2.3,10.5,5.5,69.3,1.241,100,4.17,rain,,,,22.3,196.6,1023.1,61.3,15.1,324,28.1,10,,2012-10-22T06:25:20,2012-10-22T19:44:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-23,22,5.1,14.2,22,2.8,13.5,3,53.2,0.053,100,4.17,rain,,,,44.3,3.7,1022.3,82.6,16.7,302.4,26.1,10,,2012-10-23T06:24:02,2012-10-23T19:45:26,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-24,21.9,13.6,17.9,21.9,13.6,17.9,5,42.8,0,0,0,,,,,55.4,6.3,1015.4,90.7,16.7,198.9,17.3,8,,2012-10-24T06:22:45,2012-10-24T19:46:27,0.3,Overcast,Cloudy skies throughout the day.,wind,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-25,20.2,11.1,16.6,20.2,11.1,16.6,7.3,56.3,0.601,100,4.17,rain,,,,40.7,277.5,1009.4,76,16.8,224.1,19.3,9,,2012-10-25T06:21:29,2012-10-25T19:47:29,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-26,14.6,7.1,11.1,14.6,4.1,10.4,6.4,72.9,4.838,100,8.33,rain,,,,27.7,247.7,1014.2,82.1,15.3,198.1,17.2,7,,2012-10-26T06:20:14,2012-10-26T19:48:30,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-27,14.1,7.1,10.9,14.1,3.9,10,5.8,72.1,0.85,100,4.17,rain,,,,24.8,206.1,1021.5,83.2,16.2,249.8,21.8,8,,2012-10-27T06:19:00,2012-10-27T19:49:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2012-10-28,17.4,10.1,12.8,17.4,10.1,12.8,7.6,71.2,0.027,100,4.17,rain,,,,23.2,176.3,1024.1,83.7,16.7,311.3,26.9,9,,2012-10-28T06:17:47,2012-10-28T19:50:35,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-29,28.1,6.2,15.8,26.7,4,15.2,8.5,67.7,0,0,0,,,,,25.9,329,1018.9,81.8,14.2,227.3,19.6,7,,2012-10-29T06:16:36,2012-10-29T19:51:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-30,30.1,10.8,21.5,28.3,10.8,20.9,5.8,44.2,0,0,0,,,,,35.3,341.1,1013.1,50,15.7,327.1,28.1,10,,2012-10-30T06:15:25,2012-10-30T19:52:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-10-31,29.8,15.7,22.2,28.1,15.7,21.8,7.4,41.2,0,0,0,,,,,44.3,338.3,1010.3,89.5,18.1,151.5,13.1,6,,2012-10-31T06:14:16,2012-10-31T19:53:44,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2012-11-01,19.3,10.1,13.9,19.3,10.1,13.9,8.4,70,6.92,100,8.33,rain,,,,45.4,243.6,1011.3,79.1,16.1,192.3,16.6,7,,2012-11-01T06:13:09,2012-11-01T19:54:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-02,14.8,9.1,11.8,14.8,6.1,11,7.5,75.6,1.189,100,8.33,rain,,,,25.9,207.8,1018.9,89.5,16.6,166.2,14.4,5,,2012-11-02T06:12:02,2012-11-02T19:55:52,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-03,24.1,8.3,14.8,24.1,7.3,14.7,8.2,67.8,0.076,100,4.17,rain,,,,20.5,120.5,1016.9,88.6,16.8,261.4,22.4,9,,2012-11-03T06:10:57,2012-11-03T19:56:56,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-04,28.1,9.1,20,26.9,7.5,19.7,7.9,52.8,0,0,0,,,,,37.1,4,1013.1,62.3,15.8,273.7,23.7,10,,2012-11-04T06:09:54,2012-11-04T19:58:00,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-05,26.1,20.2,23.2,26.1,20.2,23.2,9.3,41.8,0.04,100,4.17,rain,,,,48.2,4,1009.7,82.2,17.1,76.8,6.7,2,,2012-11-05T06:08:52,2012-11-05T19:59:05,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-06,23.6,14.1,20,23.6,14.1,20,11.6,60,2.642,100,12.5,rain,,,,33.5,34.9,1009.6,77.7,18.7,191.6,16.6,7,,2012-11-06T06:07:51,2012-11-06T20:00:10,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-07,18.7,12.7,15.4,18.7,12.7,15.4,11.8,79.7,0,0,0,,,,,17.4,216.3,1010.7,82.3,15.4,243.5,21,10,,2012-11-07T06:06:52,2012-11-07T20:01:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-08,21.7,9.8,15.2,21.7,8.5,15.1,10.3,74.6,1.018,100,8.33,rain,,,,23.2,199,1011.8,54.8,15.4,333.9,28.9,10,,2012-11-08T06:05:54,2012-11-08T20:02:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-09,17.6,9.1,13,17.6,6.6,12.9,7.4,70.6,1.73,100,12.5,rain,,,,36.2,250.1,1018.7,63.6,16.5,294.6,25.5,8,,2012-11-09T06:04:58,2012-11-09T20:03:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-10,19.1,7.1,12.8,19.1,5,12.2,6.6,68.5,0.029,100,4.17,rain,,,,24.1,183.9,1024.9,61.4,17,360.2,31.2,10,,2012-11-10T06:04:04,2012-11-10T20:04:31,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-11,26.7,5.3,17.2,26.1,2.9,16.5,5.1,51.7,0.027,100,4.17,rain,,,,37.1,7.3,1021.9,20.4,18.3,356,30.9,10,,2012-11-11T06:03:11,2012-11-11T20:05:36,0.9,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-12,25,12.1,18.4,25,12.1,18.4,5.6,45.1,0,0,0,,,,,50.3,345.9,1017.1,61.3,17.2,285.3,24.8,10,,2012-11-12T06:02:20,2012-11-12T20:06:42,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-13,17.5,9.1,13.3,17.5,7,13.1,5.4,60.5,0,0,0,,,,,29.6,175,1022.5,69.1,15.6,342.9,29.7,10,,2012-11-13T06:01:31,2012-11-13T20:07:47,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-14,18.6,7.1,13.6,18.6,4.9,13.4,7,65.7,0,0,0,,,,,24.1,182.2,1018.5,76.6,16.1,328,28.3,10,,2012-11-14T06:00:43,2012-11-14T20:08:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-15,18.7,6.5,13.2,18.7,4.8,12.8,7.8,72.4,0.046,100,4.17,rain,,,,22.3,221.6,1015.1,87.6,16.5,199.8,17.5,5,,2012-11-15T05:59:57,2012-11-15T20:09:58,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-16,16.4,8.1,13.2,16.4,7.4,13.1,6.4,64.5,0,0,0,,,,,29.5,188.9,1016,74.2,16.7,278.4,24.1,10,,2012-11-16T05:59:13,2012-11-16T20:11:03,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-17,17.1,9.1,13.2,17.1,7,13,7.3,69.1,0.049,100,4.17,rain,,,,22.3,195.2,1015.8,81.3,19,247.3,21.5,9,,2012-11-17T05:58:30,2012-11-17T20:12:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-18,17.3,8.4,12.7,17.3,6.8,12.3,6.9,70.2,1.866,100,8.33,rain,,,,31.3,202,1015.1,60,18.2,335.4,28.9,10,,2012-11-18T05:57:50,2012-11-18T20:13:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-19,22.3,6.1,14.8,22.3,5.1,14.5,8.4,68.6,0.027,100,4.17,rain,,,,31.3,178.9,1019.8,37.1,17.1,359.9,31.2,10,,2012-11-19T05:57:11,2012-11-19T20:14:18,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-20,28.6,9.1,19.6,27.3,7,19.3,7.1,51.6,0,0,0,,,,,37.1,6.3,1016.6,72.1,16.7,323.9,28.2,9,,2012-11-20T05:56:35,2012-11-20T20:15:22,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-21,23.1,11.6,18.2,23.1,11.6,18.2,6.6,49.4,0,0,0,,,,,50,198.8,1013.4,66.9,15.1,335.5,29,10,,2012-11-21T05:56:00,2012-11-21T20:16:26,0.25,Partially cloudy,Partly cloudy throughout the day.,wind,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-22,19.3,7.4,13.8,19.3,5.8,13.3,7,65.2,0,0,0,,,,,27.8,197.1,1019.2,63.4,15.5,294.2,25.5,10,,2012-11-22T05:55:27,2012-11-22T20:17:30,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-23,22.1,12.5,16.6,22.1,12.5,16.6,10.8,69.9,0,0,0,,,,,18.4,168.5,1017.9,68.6,16.1,334.9,29.1,10,,2012-11-23T05:54:56,2012-11-23T20:18:33,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-24,33.1,9.9,22.4,30.8,9.1,21.7,8.4,50.1,0,0,0,,,,,35.3,338.9,1011.9,68.7,17.3,243.2,20.8,9,,2012-11-24T05:54:27,2012-11-24T20:19:36,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-25,21.6,14.1,17.2,21.6,14.1,17.2,11.8,71.6,0,0,0,,,,,24.1,192,1016,79,14.9,353.6,30.5,10,,2012-11-25T05:54:01,2012-11-25T20:20:38,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2012-11-26,21.1,11.1,16,21.1,11.1,16,10.9,73.5,0.027,100,4.17,rain,,,,16.6,202,1015.6,72.1,13.7,222.7,19.3,8,,2012-11-26T05:53:36,2012-11-26T20:21:40,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
